Text Inputs : Specimen label,"Short Plate 1 T6"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
0.00000,-0.02564,-0.00928,0.00000,0.00928,12835,0
0.00180,-0.02564,-0.00766,0.00000,0.00766,12835,0
0.01280,-0.02564,-0.02568,0.00000,0.02568,12835,0
0.02080,-0.02564,-0.01369,0.00000,0.01369,12835,0
0.04580,-0.02564,0.00204,0.00000,-0.00204,12835,0
0.04980,-0.02564,0.00820,0.00000,-0.00820,12835,0
0.05280,-0.02564,0.01001,0.00000,-0.01001,12835,0
0.06180,-0.02564,0.02364,0.00000,-0.02364,12835,0
0.10000,-0.02564,0.04539,0.00000,-0.04539,12835,0
0.10680,-0.02564,0.03786,0.00000,-0.03786,12835,0
0.11080,-0.02564,0.04023,0.00000,-0.04023,12835,0
0.13080,-0.02564,0.03507,0.00000,-0.03507,12835,0
0.13880,-0.02564,0.04090,0.00000,-0.04090,12835,0
0.15680,-0.02564,0.01528,0.00000,-0.01528,12835,0
0.16280,-0.02564,0.02035,0.00000,-0.02035,12835,0
0.18480,-0.02564,-0.00283,0.00000,0.00283,12835,0
0.18880,-0.02564,-0.00181,0.00000,0.00181,12835,0
0.19680,-0.02564,0.00015,0.00000,-0.00015,12835,0
0.20000,-0.02564,0.00645,0.00000,-0.00645,12835,0
0.21680,-0.02564,0.02364,0.00000,-0.02364,12835,0
0.25080,-0.02564,0.03651,0.00000,-0.03651,12835,0
0.25480,-0.02564,0.04059,0.00000,-0.04059,12835,0
0.26280,-0.02564,0.03698,0.00000,-0.03698,12835,0
0.27180,-0.02564,0.03749,0.00000,-0.03749,12835,0
0.30000,-0.02564,0.00420,0.00000,-0.00420,12835,0
0.32880,-0.02564,0.00933,0.00000,-0.00933,12835,0
0.33680,-0.02564,0.02813,0.00000,-0.02813,12835,0
0.37080,-0.02564,0.01455,0.00000,-0.01455,12835,0
0.37380,-0.02564,0.01419,0.00000,-0.01419,12835,0
0.38280,-0.02564,0.01066,0.00000,-0.01066,12835,0
0.39280,-0.02564,0.03860,0.00000,-0.03860,12835,0
0.40000,-0.02564,0.04225,0.00000,-0.04225,12835,0
0.63920,-0.02564,0.03380,0.00000,-0.03380,12835,0
0.64080,-0.02564,0.02767,0.00000,-0.02767,12835,0
0.64880,-0.02564,0.02599,0.00000,-0.02599,12835,0
0.67680,-0.02564,0.00566,0.00000,-0.00566,12835,0
0.68080,-0.02564,0.01922,0.00000,-0.01922,12835,0
0.68880,-0.02564,0.03737,0.00000,-0.03737,12835,0
0.69880,-0.02564,0.04229,0.00000,-0.04229,12835,0
0.70680,-0.02564,0.03148,0.00000,-0.03148,12835,0
0.72180,-0.02564,0.04898,0.00000,-0.04898,12835,0
0.73920,-0.02564,0.02638,0.00000,-0.02638,12835,0
0.74380,-0.02564,0.02555,0.00000,-0.02555,12835,0
0.75180,-0.02564,0.03608,0.00000,-0.03608,12835,0
0.76680,-0.02564,0.02166,0.00000,-0.02166,12835,0
0.77480,-0.02564,0.02839,0.00000,-0.02839,12835,0
0.79680,-0.02564,0.00001,0.00000,-0.00001,12835,0
0.80080,-0.02564,-0.00108,0.00000,0.00108,12835,0
0.82680,-0.02564,-0.01343,0.00000,0.01343,12835,0
0.83080,-0.02564,-0.00065,0.00000,0.00065,12835,0
0.83920,-0.02564,0.01274,0.00000,-0.01274,12835,0
0.93920,-0.02564,0.02632,0.00000,-0.02632,12835,0
0.95380,-0.02564,0.00336,0.00000,-0.00336,12835,0
0.95580,-0.02564,0.00449,0.00000,-0.00449,12835,0
1.03920,-0.02564,-0.02880,0.00000,0.02880,3220,0
1.04880,-0.02564,-0.02579,0.00000,0.02579,3220,0
1.06980,-0.02564,0.03037,0.00000,-0.03037,3220,0
1.07280,-0.02564,0.03428,0.00000,-0.03428,3220,0
1.08180,-0.02564,0.05819,0.00000,-0.05819,3220,0
1.09680,-0.02564,0.06231,0.00000,-0.06231,3220,0
1.10080,-0.02564,0.06294,0.00000,-0.06294,3220,0
1.10880,-0.02564,0.05466,0.00000,-0.05466,3220,0
1.11280,-0.02564,0.05274,0.00000,-0.05274,3220,0
1.13920,-0.02564,0.02282,0.00000,-0.02282,3220,0
1.14080,-0.02564,0.02186,0.00000,-0.02186,3220,0
1.15680,-0.02574,-0.01238,0.00010,0.01238,3220,0
1.16580,-0.02631,-0.00771,0.00067,0.00771,3220,0
1.19280,-0.03372,0.00028,0.00807,-0.00028,3220,0
1.19580,-0.03504,0.00134,0.00940,-0.00134,3220,0
1.20680,-0.04046,-0.00415,0.01482,0.00415,3220,0
1.21280,-0.04366,-0.00060,0.01802,0.00060,3220,0
1.23580,-0.05645,-0.00195,0.03080,0.00195,3220,0
1.23920,-0.05812,0.00025,0.03248,-0.00025,3220,0
1.26080,-0.07020,0.02817,0.04456,-0.02817,3220,0
1.27680,-0.07878,0.02964,0.05313,-0.02964,3220,0
1.28480,-0.08302,0.03517,0.05738,-0.03517,3220,0
1.30080,-0.09144,0.01940,0.06580,-0.01940,3220,0
1.33580,-0.10968,0.00929,0.08404,-0.00929,3220,0
1.33920,-0.11124,0.00527,0.08560,-0.00527,3220,0
1.34880,-0.11642,-0.00617,0.09078,0.00617,3220,0
1.36880,-0.12676,0.00285,0.10112,-0.00285,3220,0
1.39680,-0.14118,-0.00195,0.11554,0.00195,3220,0
1.40480,-0.14529,0.01498,0.11965,-0.01498,3220,0
1.43280,-0.15959,0.03058,0.13395,-0.03058,3220,0
1.43920,-0.16265,0.04024,0.13701,-0.04024,3220,0
1.44180,-0.16418,0.04075,0.13854,-0.04075,3220,0
1.44480,-0.16570,0.04046,0.14006,-0.04046,3220,0
1.45280,-0.16978,0.05885,0.14414,-0.05885,3220,0
1.46880,-0.17795,0.04137,0.15231,-0.04137,3220,0
1.47280,-0.17999,0.04042,0.15435,-0.04042,3220,0
1.49280,-0.19018,0.01873,0.16454,-0.01873,3220,0
