Text Inputs : Specimen label,"Short Plate 3 T1"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
1.17080,-0.02965,0.09854,0.00343,-0.09854,3220,0
1.17180,-0.02994,0.09990,0.00372,-0.09990,3220,0
1.18280,-0.03394,0.10957,0.00772,-0.10957,3220,0
1.18880,-0.03662,0.12110,0.01040,-0.12110,3220,0
1.25480,-0.07232,0.06315,0.04610,-0.06315,3220,0
1.25580,-0.07286,0.06416,0.04663,-0.06416,3220,0
1.25620,-0.07286,0.06416,0.04663,-0.06416,3220,0
1.28980,-0.09083,0.04074,0.06461,-0.04074,3220,0
1.29080,-0.09135,0.04439,0.06513,-0.04439,3220,0
1.29380,-0.09292,0.05067,0.06670,-0.05067,3220,0
1.29980,-0.09605,0.04005,0.06983,-0.04005,3220,0
1.34480,-0.11946,0.04452,0.09324,-0.04452,3220,0
1.34780,-0.12101,0.05414,0.09479,-0.05414,3220,0
1.34980,-0.12205,0.06294,0.09583,-0.06294,3220,0
1.35080,-0.12257,0.06815,0.09634,-0.06815,3220,0
1.35620,-0.12515,0.08606,0.09893,-0.08606,3220,0
1.36180,-0.12826,0.09749,0.10204,-0.09749,3220,0
1.36280,-0.12878,0.09959,0.10256,-0.09959,3220,0
1.38680,-0.14113,0.12089,0.11491,-0.12089,3220,0
1.38780,-0.14164,0.12101,0.11542,-0.12101,3220,0
1.39180,-0.14369,0.12393,0.11747,-0.12393,3220,0
1.39280,-0.14420,0.12538,0.11798,-0.12538,3220,0
1.42180,-0.15907,0.09179,0.13285,-0.09179,3220,0
1.42280,-0.15958,0.08981,0.13336,-0.08981,3220,0
1.44680,-0.17185,0.06760,0.14563,-0.06760,3220,0
1.44780,-0.17236,0.06857,0.14614,-0.06857,3220,0
1.45620,-0.17645,0.07265,0.15023,-0.07265,3220,0
1.47680,-0.18716,0.10758,0.16094,-0.10758,3220,0
1.47780,-0.18767,0.10960,0.16145,-0.10960,3220,0
1.48880,-0.19327,0.10101,0.16705,-0.10101,3220,0
1.49280,-0.19530,0.09995,0.16908,-0.09995,3220,0
1.52380,-0.21097,0.09464,0.18475,-0.09464,3220,0
1.52480,-0.21147,0.09413,0.18525,-0.09413,3220,0
1.55620,-0.22708,0.09508,0.20086,-0.09508,3220,0
1.57280,-0.23567,0.07742,0.20945,-0.07742,3220,0
1.57680,-0.23769,0.08730,0.21147,-0.08730,3220,0
1.58980,-0.24426,0.08959,0.21804,-0.08959,3220,0
1.59080,-0.24477,0.09107,0.21855,-0.09107,3220,0
1.62280,-0.26089,0.06439,0.23467,-0.06439,3220,0
1.62380,-0.26139,0.06304,0.23517,-0.06304,3220,0
1.62680,-0.26291,0.06314,0.23669,-0.06314,3220,0
