Text Inputs : Specimen label,"Short Plate 5 T1"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
0.00000,-0.02488,-0.03217,0.00000,0.03217,12835,0
0.00180,-0.02488,-0.02893,0.00000,0.02893,12835,0
0.10000,-0.02488,-0.03074,0.00000,0.03074,12835,0
0.20000,-0.02488,-0.01321,0.00000,0.01321,12835,0
0.25080,-0.02488,-0.04578,0.00000,0.04578,12835,0
0.26180,-0.02488,-0.00678,0.00000,0.00678,12835,0
0.30000,-0.02488,-0.03556,0.00000,0.03556,12835,0
0.40000,-0.02488,-0.03640,0.00000,0.03640,12835,0
0.59120,-0.02488,-0.01965,0.00000,0.01965,12835,0
0.69120,-0.02488,-0.02154,0.00000,0.02154,12835,0
0.77280,-0.02488,-0.03244,0.00000,0.03244,12835,0
0.77680,-0.02488,-0.01887,0.00000,0.01887,12835,0
0.79120,-0.02488,-0.02033,0.00000,0.02033,12835,0
0.89120,-0.02488,-0.03380,0.00000,0.03380,12835,0
0.91680,-0.02488,-0.02655,0.00000,0.02655,12835,0
0.92580,-0.02488,-0.00162,0.00000,0.00162,12835,0
0.99120,-0.02488,-0.01088,0.00000,0.01088,3220,0
1.09120,-0.02488,-0.03778,0.00000,0.03778,3220,0
1.11080,-0.02488,-0.03464,0.00000,0.03464,3220,0
1.19120,-0.04725,-0.04834,0.02237,0.04834,3220,0
1.29120,-0.10105,-0.04766,0.07617,0.04766,3220,0
1.39120,-0.15262,-0.04045,0.12774,0.04045,3220,0
1.49120,-0.20350,-0.01928,0.17862,0.01928,3220,0
1.59120,-0.25406,-0.03701,0.22918,0.03701,3220,0
1.69120,-0.30422,-0.02602,0.27934,0.02602,3220,0
1.79120,-0.35441,-0.03995,0.32952,0.03995,3220,0
1.89120,-0.40444,-0.03501,0.37956,0.03501,3220,0
1.99120,-0.45440,-0.02931,0.42952,0.02931,3220,0
2.09120,-0.50450,-0.03690,0.47962,0.03690,3220,0
2.19120,-0.55438,-0.02056,0.52950,0.02056,3220,0
2.29120,-0.60437,-0.04208,0.57949,0.04208,3220,0
2.39120,-0.65438,0.00301,0.62950,-0.00301,3220,0
2.49120,-0.70436,-0.02429,0.67948,0.02429,3220,0
2.59120,-0.75448,-0.02884,0.72960,0.02884,3220,0
2.69120,-0.80444,-0.05323,0.77956,0.05323,3220,0
2.79120,-0.85449,-0.01366,0.82961,0.01366,3220,0
2.85680,-0.88748,-0.29806,0.86260,0.29806,3220,0
2.89120,-0.90445,-0.60500,0.87957,0.60500,3220,0
2.91080,-0.91443,-0.77526,0.88955,0.77526,3220,0
2.97880,-0.94843,-1.29688,0.92355,1.29688,3220,0
2.99120,-0.95441,-1.40774,0.92953,1.40774,3220,0
3.03180,-0.97496,-1.72553,0.95008,1.72553,3220,0
3.09120,-1.00448,-2.17989,0.97960,2.17989,3220,0
3.10980,-1.01397,-2.34272,0.98909,2.34272,3220,0
3.16380,-1.04096,-2.79628,1.01608,2.79628,3220,0
3.19120,-1.05444,-3.00351,1.02956,3.00351,3220,0
3.22380,-1.07089,-3.26377,1.04601,3.26377,3220,0
3.29120,-1.10444,-3.80102,1.07956,3.80102,3220,0
3.30780,-1.11293,-3.87471,1.08804,3.87471,3220,0
3.37980,-1.14891,-4.33412,1.12403,4.33412,3220,0
3.39120,-1.15441,-4.45019,1.12953,4.45019,3220,0
3.44580,-1.18185,-4.79894,1.15697,4.79894,3220,0
3.49120,-1.20428,-5.17330,1.17940,5.17330,3220,0
3.52480,-1.22129,-5.38797,1.19641,5.38797,3220,0
3.58180,-1.24991,-5.84416,1.22503,5.84416,3220,0
3.58680,-1.25243,-5.89276,1.22754,5.89276,3220,0
3.59120,-1.25443,-5.91558,1.22955,5.91558,3220,0
3.59580,-1.25694,-5.93337,1.23205,5.93337,3220,0
3.64980,-1.28387,-6.32525,1.25899,6.32525,3220,0
3.69120,-1.30441,-6.62962,1.27953,6.62962,3220,0
3.69380,-1.30591,-6.66319,1.28103,6.66319,3220,0
3.70980,-1.31405,-6.76945,1.28917,6.76945,3220,0
3.73980,-1.33513,-7.07093,1.31025,7.07093,3220,0
3.78180,-1.37770,-7.71102,1.35282,7.71102,3220,0
3.79120,-1.38720,-7.85665,1.36232,7.85665,3220,0
3.80580,-1.40289,-8.08236,1.37801,8.08236,3220,0
3.84780,-1.44602,-8.74192,1.42114,8.74191,3220,0
3.88880,-1.48785,-9.31763,1.46297,9.31763,3220,0
3.89120,-1.48989,-9.34588,1.46501,9.34588,3220,0
3.92080,-1.52037,-9.76528,1.49549,9.76528,3220,0
3.96180,-1.56173,-10.36015,1.53684,10.36015,3220,0
3.99120,-1.59093,-10.71814,1.56605,10.71813,22476,0
3.99780,-1.59799,-10.78701,1.57311,10.78701,22476,0
4.03380,-1.63432,-11.22287,1.60944,11.22287,22476,0
4.07980,-1.68058,-11.81675,1.65570,11.81675,22476,0
4.09120,-1.69163,-11.98147,1.66675,11.98147,22476,0
4.12780,-1.72881,-12.36524,1.70393,12.36524,22476,0
4.16180,-1.76301,-12.73258,1.73813,12.73258,22476,0
4.19120,-1.79205,-13.03956,1.76717,13.03956,22476,0
4.20880,-1.81003,-13.23761,1.78515,13.23761,22476,0
4.25980,-1.86112,-13.84341,1.83624,13.84341,22476,0
4.29120,-1.89223,-14.22469,1.86735,14.22469,22476,0
