Text Inputs : Specimen label,"Long Plate 3 T1"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
0.00000,-0.02552,-0.14035,0.00000,0.14035,12835,0
0.00080,-0.02552,-0.14039,0.00000,0.14039,12835,0
0.00180,-0.02552,-0.14106,0.00000,0.14106,12835,0
0.01080,-0.02552,-0.15847,0.00000,0.15847,12835,0
0.01380,-0.02552,-0.16241,0.00000,0.16241,12835,0
0.01680,-0.02552,-0.16637,0.00000,0.16637,12835,0
0.01780,-0.02552,-0.16756,0.00000,0.16756,12835,0
0.02380,-0.02552,-0.17797,0.00000,0.17797,12835,0
0.03080,-0.02552,-0.17266,0.00000,0.17266,12835,0
0.04680,-0.02552,-0.16463,0.00000,0.16463,12835,0
0.04780,-0.02552,-0.16486,0.00000,0.16486,12835,0
0.05980,-0.02552,-0.17054,0.00000,0.17054,12835,0
0.07380,-0.02552,-0.17371,0.00000,0.17371,12835,0
0.08180,-0.02552,-0.16894,0.00000,0.16894,12835,0
0.08680,-0.02552,-0.16044,0.00000,0.16044,12835,0
0.09480,-0.02552,-0.15802,0.00000,0.15802,12835,0
0.09780,-0.02552,-0.15594,0.00000,0.15594,12835,0
0.10000,-0.02552,-0.15570,0.00000,0.15570,12835,0
0.10080,-0.02552,-0.15544,0.00000,0.15544,12835,0
0.10880,-0.02552,-0.15618,0.00000,0.15618,12835,0
0.12480,-0.02552,-0.18037,0.00000,0.18037,12835,0
0.12580,-0.02552,-0.18126,0.00000,0.18126,12835,0
0.13180,-0.02552,-0.18740,0.00000,0.18740,12835,0
0.14980,-0.02552,-0.14350,0.00000,0.14350,12835,0
0.15480,-0.02552,-0.14020,0.00000,0.14020,12835,0
0.17580,-0.02552,-0.11007,0.00000,0.11007,12835,0
0.17880,-0.02552,-0.11308,0.00000,0.11308,12835,0
0.19980,-0.02552,-0.13022,0.00000,0.13022,12835,0
0.20000,-0.02552,-0.13022,0.00000,0.13022,12835,0
0.20980,-0.02552,-0.14478,0.00000,0.14478,12835,0
0.21280,-0.02552,-0.14571,0.00000,0.14571,12835,0
0.21580,-0.02552,-0.14525,0.00000,0.14525,12835,0
0.22180,-0.02552,-0.14593,0.00000,0.14593,12835,0
0.22680,-0.02552,-0.15131,0.00000,0.15131,12835,0
0.23680,-0.02552,-0.14708,0.00000,0.14708,12835,0
0.25780,-0.02552,-0.14645,0.00000,0.14645,12835,0
0.25880,-0.02552,-0.14634,0.00000,0.14634,12835,0
0.26880,-0.02552,-0.15971,0.00000,0.15971,12835,0
0.26980,-0.02552,-0.16227,0.00000,0.16227,12835,0
0.27580,-0.02552,-0.17926,0.00000,0.17926,12835,0
0.28380,-0.02552,-0.18419,0.00000,0.18419,12835,0
0.29380,-0.02552,-0.20789,0.00000,0.20789,12835,0
0.30000,-0.02552,-0.19351,0.00000,0.19351,12835,0
0.30780,-0.02552,-0.17373,0.00000,0.17373,12835,0
0.30880,-0.02552,-0.17215,0.00000,0.17215,12835,0
0.31280,-0.02552,-0.16884,0.00000,0.16884,12835,0
0.31780,-0.02552,-0.17295,0.00000,0.17295,12835,0
0.32580,-0.02552,-0.16099,0.00000,0.16099,12835,0
0.33580,-0.02552,-0.16908,0.00000,0.16908,12835,0
0.33880,-0.02552,-0.16601,0.00000,0.16601,12835,0
0.35980,-0.02552,-0.19689,0.00000,0.19689,12835,0
0.52520,-0.02552,-0.16538,0.00000,0.16538,12835,0
0.52980,-0.02552,-0.16645,0.00000,0.16645,12835,0
0.53280,-0.02552,-0.16991,0.00000,0.16991,12835,0
0.53380,-0.02552,-0.17087,0.00000,0.17087,12835,0
0.54580,-0.02552,-0.18853,0.00000,0.18853,12835,0
0.55980,-0.02552,-0.14978,0.00000,0.14978,12835,0
0.56280,-0.02552,-0.14501,0.00000,0.14501,12835,0
0.56580,-0.02552,-0.14253,0.00000,0.14253,12835,0
0.57580,-0.02552,-0.16108,0.00000,0.16108,12835,0
0.57680,-0.02552,-0.16293,0.00000,0.16293,12835,0
0.59280,-0.02552,-0.17134,0.00000,0.17134,12835,0
0.59580,-0.02552,-0.17174,0.00000,0.17174,12835,0
0.60380,-0.02552,-0.19560,0.00000,0.19560,12835,0
0.61380,-0.02552,-0.19174,0.00000,0.19174,12835,0
0.61680,-0.02552,-0.18946,0.00000,0.18946,12835,0
0.61980,-0.02552,-0.18467,0.00000,0.18467,12835,0
0.62280,-0.02552,-0.18115,0.00000,0.18115,12835,0
0.62520,-0.02552,-0.17705,0.00000,0.17705,12835,0
0.63280,-0.02552,-0.16727,0.00000,0.16727,12835,0
0.63580,-0.02552,-0.16283,0.00000,0.16283,12835,0
0.64980,-0.02552,-0.15642,0.00000,0.15642,12835,0
0.66380,-0.02552,-0.16963,0.00000,0.16963,12835,0
0.66880,-0.02552,-0.16316,0.00000,0.16316,12835,0
0.67680,-0.02552,-0.15276,0.00000,0.15276,12835,0
0.67980,-0.02552,-0.14476,0.00000,0.14476,12835,0
0.69380,-0.02552,-0.14200,0.00000,0.14200,12835,0
0.69880,-0.02552,-0.13843,0.00000,0.13843,12835,0
0.69980,-0.02552,-0.13725,0.00000,0.13725,12835,0
0.70280,-0.02552,-0.13468,0.00000,0.13468,12835,0
0.71280,-0.02552,-0.15987,0.00000,0.15987,12835,0
0.72080,-0.02552,-0.16796,0.00000,0.16796,12835,0
0.72520,-0.02552,-0.17454,0.00000,0.17454,12835,0
0.72580,-0.02552,-0.17511,0.00000,0.17511,12835,0
0.73980,-0.02552,-0.15199,0.00000,0.15199,12835,0
0.74880,-0.02552,-0.14709,0.00000,0.14709,12835,0
0.77980,-0.02552,-0.13292,0.00000,0.13292,12835,0
0.79180,-0.02552,-0.13634,0.00000,0.13634,12835,0
0.79880,-0.02552,-0.12243,0.00000,0.12243,12835,0
0.82520,-0.02552,-0.17108,0.00000,0.17108,12835,0
0.83180,-0.02552,-0.18871,0.00000,0.18871,12835,0
0.83680,-0.02552,-0.18668,0.00000,0.18668,12835,0
0.86280,-0.02552,-0.16728,0.00000,0.16728,12835,0
0.86780,-0.02552,-0.16162,0.00000,0.16162,12835,0
0.88180,-0.02552,-0.16902,0.00000,0.16902,12835,0
0.90180,-0.02552,-0.14529,0.00000,0.14529,12835,0
0.90480,-0.02552,-0.14712,0.00000,0.14712,12835,0
0.90580,-0.02552,-0.14760,0.00000,0.14760,12835,0
0.91080,-0.02552,-0.15479,0.00000,0.15479,12835,0
0.91480,-0.02552,-0.16005,0.00000,0.16005,12835,0
0.92180,-0.02552,-0.16558,0.00000,0.16558,12835,0
0.92520,-0.02552,-0.16076,0.00000,0.16076,12835,0
0.94380,-0.02552,-0.10294,0.00000,0.10294,12835,0
0.95280,-0.02552,-0.11044,0.00000,0.11044,12835,0
0.95380,-0.02552,-0.11213,0.00000,0.11213,12835,0
0.97180,-0.02552,-0.17026,0.00000,0.17026,12835,0
0.99180,-0.02552,-0.14385,0.00000,0.14385,12835,0
1.00680,-0.02552,-0.16689,0.00000,0.16689,12835,0
1.00980,-0.02552,-0.16812,0.00000,0.16812,12835,0
1.01980,-0.02552,-0.18554,0.00000,0.18554,12835,0
1.02280,-0.02552,-0.18517,0.00000,0.18517,12835,0
1.02520,-0.02552,-0.18541,0.00000,0.18541,12835,0
1.02980,-0.02552,-0.18572,0.00000,0.18572,3220,0
1.05180,-0.02552,-0.11428,0.00000,0.11428,3220,0
1.05480,-0.02552,-0.11402,0.00000,0.11402,3220,0
1.05780,-0.02552,-0.11408,0.00000,0.11408,3220,0
1.06780,-0.02552,-0.12681,0.00000,0.12681,3220,0
1.07080,-0.02552,-0.12543,0.00000,0.12543,3220,0
1.07180,-0.02552,-0.12494,0.00000,0.12494,3220,0
1.08980,-0.02552,-0.10588,0.00000,0.10588,3220,0
1.09080,-0.02552,-0.10629,0.00000,0.10629,3220,0
1.09380,-0.02552,-0.10844,0.00000,0.10844,3220,0
1.09480,-0.02552,-0.11081,0.00000,0.11081,3220,0
1.11580,-0.02583,-0.20697,0.00031,0.20697,3220,0
1.11680,-0.02590,-0.20934,0.00038,0.20934,3220,0
1.12520,-0.02682,-0.22801,0.00129,0.22801,3220,0
1.15380,-0.03665,-0.40361,0.01113,0.40361,3220,0
1.15680,-0.03813,-0.43539,0.01261,0.43539,3220,0
1.15980,-0.03965,-0.46619,0.01413,0.46619,3220,0
1.21980,-0.07266,-1.00067,0.04714,1.00067,3220,0
1.22520,-0.07534,-1.03819,0.04982,1.03819,3220,0
1.27380,-0.10118,-1.44974,0.07566,1.44974,3220,0
1.27680,-0.10276,-1.47833,0.07724,1.47833,3220,0
1.27980,-0.10433,-1.50633,0.07881,1.50633,3220,0
1.32180,-0.12616,-1.92579,0.10064,1.92579,3220,0
1.32480,-0.12771,-1.95596,0.10218,1.95596,3220,0
1.32520,-0.12771,-1.95596,0.10218,1.95596,3220,0
1.32980,-0.13028,-2.00490,0.10475,2.00490,3220,0
1.38180,-0.15692,-2.41389,0.13140,2.41389,3220,0
1.39080,-0.16154,-2.50946,0.13602,2.50946,3220,0
1.39980,-0.16616,-2.58824,0.14064,2.58824,3220,0
1.40980,-0.17127,-2.66885,0.14575,2.66885,3220,0
1.41080,-0.17178,-2.67471,0.14626,2.67471,3220,0
1.42520,-0.17891,-2.78884,0.15339,2.78884,3220,0
1.43580,-0.18451,-2.88230,0.15899,2.88230,3220,0
1.44580,-0.18959,-2.97618,0.16407,2.97618,3220,0
1.45880,-0.19618,-3.05864,0.17066,3.05864,3220,0
1.52520,-0.22948,-3.56681,0.20396,3.56681,3220,0
1.53080,-0.23250,-3.59469,0.20698,3.59469,3220,0
1.58380,-0.25920,-4.05326,0.23368,4.05326,3220,0
1.58880,-0.26169,-4.10159,0.23617,4.10159,3220,0
1.59180,-0.26319,-4.12739,0.23767,4.12739,3220,0
1.62520,-0.27970,-4.34005,0.25417,4.34004,3220,0
1.62780,-0.28120,-4.36200,0.25568,4.36200,3220,0
1.63780,-0.28621,-4.45999,0.26069,4.45999,3220,0
1.64480,-0.28972,-4.51409,0.26420,4.51409,3220,0
1.69980,-0.31726,-4.91115,0.29174,4.91115,3220,0
1.71580,-0.32532,-5.02926,0.29980,5.02926,3220,0
1.71880,-0.32682,-5.04888,0.30130,5.04888,3220,0
1.72520,-0.32984,-5.08832,0.30432,5.08832,3220,0
1.76780,-0.35138,-5.41895,0.32586,5.41895,3220,0
1.78180,-0.35841,-5.55609,0.33289,5.55609,3220,0
1.79180,-0.36344,-5.61495,0.33792,5.61495,3220,0
1.82520,-0.37997,-5.88956,0.35445,5.88956,3220,0
1.85580,-0.39542,-6.07989,0.36990,6.07989,3220,0
1.91080,-0.42287,-6.48721,0.39735,6.48721,3220,0
1.92480,-0.42987,-6.59690,0.40435,6.59690,3220,0
1.92520,-0.42987,-6.59690,0.40435,6.59690,3220,0
1.92780,-0.43137,-6.61657,0.40585,6.61657,3220,0
1.94280,-0.43891,-6.72138,0.41339,6.72138,3220,0
1.97080,-0.45417,-6.94650,0.42865,6.94650,3220,0
2.00680,-0.48550,-7.38776,0.45998,7.38776,3220,0
2.02520,-0.50431,-7.65614,0.47879,7.65614,3220,0
2.04580,-0.52639,-7.94711,0.50087,7.94711,3220,0
2.07780,-0.55954,-8.32674,0.53402,8.32674,3220,0
2.12080,-0.60370,-8.93395,0.57818,8.93395,3220,0
2.12520,-0.60778,-8.99043,0.58226,8.99043,3220,0
2.15680,-0.64026,-9.39711,0.61474,9.39711,3220,0
2.19580,-0.67975,-9.91961,0.65423,9.91961,3220,0
2.22520,-0.70908,-10.36034,0.68356,10.36034,3220,0
2.23380,-0.71817,-10.46584,0.69265,10.46584,3220,0
2.27380,-0.75846,-11.01274,0.73294,11.01274,22476,0
2.30980,-0.79461,-11.48483,0.76909,11.48483,22476,0
2.32520,-0.80968,-11.68673,0.78416,11.68673,22476,0
