Text Inputs : Specimen label,"Long Plate 1 T3"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
0.00000,-0.02560,0.13841,0.00000,-0.13841,12835,0
0.00180,-0.02560,0.14154,0.00000,-0.14154,12835,0
0.01180,-0.02560,0.17131,0.00000,-0.17131,12835,0
0.01480,-0.02560,0.18428,0.00000,-0.18428,12835,0
0.07080,-0.02560,0.17183,0.00000,-0.17183,12835,0
0.07180,-0.02560,0.17086,0.00000,-0.17086,12835,0
0.08880,-0.02560,0.12507,0.00000,-0.12507,12835,0
0.10000,-0.02560,0.15314,0.00000,-0.15314,12835,0
0.10480,-0.02560,0.16835,0.00000,-0.16835,12835,0
0.12380,-0.02560,0.19899,0.00000,-0.19899,12835,0
0.12880,-0.02560,0.21037,0.00000,-0.21037,12835,0
0.12980,-0.02560,0.21295,0.00000,-0.21295,12835,0
0.13280,-0.02560,0.22110,0.00000,-0.22110,12835,0
0.14180,-0.02560,0.22056,0.00000,-0.22056,12835,0
0.16380,-0.02560,0.23719,0.00000,-0.23719,12835,0
0.17880,-0.02560,0.22853,0.00000,-0.22853,12835,0
0.18180,-0.02560,0.22968,0.00000,-0.22968,12835,0
0.19080,-0.02560,0.22103,0.00000,-0.22103,12835,0
0.19380,-0.02560,0.21700,0.00000,-0.21700,12835,0
0.20000,-0.02560,0.20476,0.00000,-0.20476,12835,0
0.21580,-0.02560,0.19985,0.00000,-0.19985,12835,0
0.21880,-0.02560,0.20635,0.00000,-0.20635,12835,0
0.28180,-0.02560,0.17575,0.00000,-0.17575,12835,0
0.29480,-0.02560,0.21161,0.00000,-0.21161,12835,0
0.30000,-0.02560,0.21759,0.00000,-0.21759,12835,0
0.32880,-0.02560,0.22461,0.00000,-0.22461,12835,0
0.32980,-0.02560,0.22387,0.00000,-0.22387,12835,0
0.35980,-0.02560,0.17298,0.00000,-0.17298,12835,0
0.36280,-0.02560,0.17653,0.00000,-0.17653,12835,0
0.38880,-0.02560,0.16477,0.00000,-0.16477,12835,0
0.38980,-0.02560,0.16570,0.00000,-0.16570,12835,0
0.40000,-0.02560,0.16667,0.00000,-0.16667,12835,0
0.62120,-0.02560,0.14715,0.00000,-0.14715,12835,0
0.62980,-0.02560,0.15029,0.00000,-0.15029,12835,0
0.63280,-0.02560,0.15468,0.00000,-0.15468,12835,0
0.65880,-0.02560,0.16669,0.00000,-0.16669,12835,0
0.65980,-0.02560,0.16750,0.00000,-0.16750,12835,0
0.68980,-0.02560,0.15382,0.00000,-0.15382,12835,0
0.69280,-0.02560,0.16460,0.00000,-0.16460,12835,0
0.70780,-0.02560,0.20606,0.00000,-0.20606,12835,0
0.71080,-0.02560,0.21268,0.00000,-0.21268,12835,0
0.72120,-0.02560,0.21771,0.00000,-0.21771,12835,0
0.74880,-0.02560,0.18869,0.00000,-0.18869,12835,0
0.75180,-0.02560,0.18336,0.00000,-0.18336,12835,0
0.80380,-0.02560,0.14389,0.00000,-0.14389,12835,0
0.80680,-0.02560,0.15633,0.00000,-0.15633,12835,0
0.82120,-0.02560,0.18916,0.00000,-0.18916,12835,0
0.82180,-0.02560,0.19303,0.00000,-0.19303,12835,0
0.82880,-0.02560,0.22439,0.00000,-0.22439,12835,0
0.84580,-0.02560,0.21786,0.00000,-0.21786,12835,0
0.84880,-0.02560,0.21898,0.00000,-0.21898,12835,0
0.85780,-0.02560,0.19748,0.00000,-0.19748,12835,0
0.86080,-0.02560,0.19278,0.00000,-0.19278,12835,0
0.90580,-0.02560,0.18894,0.00000,-0.18894,12835,0
0.90880,-0.02560,0.19142,0.00000,-0.19142,12835,0
0.91780,-0.02560,0.19690,0.00000,-0.19690,12835,0
0.92080,-0.02560,0.19932,0.00000,-0.19932,12835,0
0.92120,-0.02560,0.19932,0.00000,-0.19932,12835,0
0.92980,-0.02560,0.20804,0.00000,-0.20804,12835,0
0.93280,-0.02560,0.21309,0.00000,-0.21309,12835,0
0.94780,-0.02560,0.21725,0.00000,-0.21725,12835,0
0.95080,-0.02560,0.22083,0.00000,-0.22083,12835,0
1.02120,-0.02560,0.16335,0.00000,-0.16335,12835,0
1.04280,-0.02560,0.10908,0.00000,-0.10908,12835,0
1.04580,-0.02560,0.10766,0.00000,-0.10766,12835,0
1.11580,-0.02560,0.19079,0.00000,-0.19079,12835,0
1.12120,-0.02560,0.19816,0.00000,-0.19816,12835,0
1.14580,-0.02560,0.25387,0.00000,-0.25387,12835,0
1.15080,-0.02560,0.25155,0.00000,-0.25155,3220,0
1.15380,-0.02560,0.25127,0.00000,-0.25127,3220,0
1.18780,-0.02560,0.18808,0.00000,-0.18808,3220,0
1.18880,-0.02560,0.18927,0.00000,-0.18927,3220,0
1.20380,-0.02560,0.19509,0.00000,-0.19509,3220,0
1.22120,-0.02574,0.17162,0.00014,-0.17162,3220,0
1.24780,-0.03062,0.15154,0.00502,-0.15154,3220,0
1.25080,-0.03171,0.15431,0.00611,-0.15431,3220,0
1.25980,-0.03551,0.16732,0.00991,-0.16732,3220,0
1.27380,-0.04255,0.20045,0.01695,-0.20045,3220,0
1.30080,-0.05753,0.15489,0.03193,-0.15489,3220,0
1.30380,-0.05920,0.15508,0.03360,-0.15508,3220,0
1.32120,-0.06854,0.14160,0.04294,-0.14160,3220,0
1.34380,-0.08079,0.15811,0.05519,-0.15811,3220,0
1.36980,-0.09442,0.22663,0.06881,-0.22663,3220,0
1.40780,-0.11420,0.18415,0.08860,-0.18415,3220,0
1.41280,-0.11679,0.19894,0.09119,-0.19894,3220,0
1.42120,-0.12092,0.21036,0.09532,-0.21036,3220,0
1.44480,-0.13328,0.20315,0.10768,-0.20315,3220,0
