Text Inputs : Specimen label,"Long Plate 5 T1"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
0.00000,-0.02538,0.00778,0.00000,-0.00778,12835,0
0.00180,-0.02538,0.00989,0.00000,-0.00989,12835,0
0.10000,-0.02538,0.00531,0.00000,-0.00531,12835,0
0.20000,-0.02538,0.05150,0.00000,-0.05150,12835,0
0.30000,-0.02538,0.02671,0.00000,-0.02671,12835,0
0.52920,-0.02538,0.02010,0.00000,-0.02010,12835,0
0.62920,-0.02538,0.00897,0.00000,-0.00897,12835,0
0.72920,-0.02538,-0.00922,0.00000,0.00922,12835,0
0.82920,-0.02538,0.01667,0.00000,-0.01667,12835,0
0.92920,-0.02538,-0.00544,0.00000,0.00544,12835,0
1.02920,-0.02538,0.00961,0.00000,-0.00961,3220,0
1.04680,-0.02538,0.00261,0.00000,-0.00261,3220,0
1.12920,-0.04888,-0.01499,0.02350,0.01499,3220,0
1.22920,-0.10251,-0.01474,0.07713,0.01474,3220,0
1.32920,-0.15417,-0.02948,0.12879,0.02948,3220,0
1.42920,-0.20511,-0.00439,0.17973,0.00439,3220,0
1.52920,-0.25560,-0.01122,0.23022,0.01122,3220,0
1.62920,-0.30584,0.01826,0.28046,-0.01826,3220,0
1.70280,-0.34285,-0.18431,0.31747,0.18431,3220,0
1.72920,-0.35587,-0.40678,0.33049,0.40678,3220,0
1.75180,-0.36736,-0.59225,0.34198,0.59225,3220,0
1.82380,-0.40346,-1.16604,0.37808,1.16604,3220,0
1.82920,-0.40596,-1.20711,0.38058,1.20711,3220,0
1.88380,-0.43343,-1.63952,0.40805,1.63952,3220,0
1.92920,-0.45592,-2.00049,0.43054,2.00049,3220,0
1.94980,-0.46641,-2.17232,0.44103,2.17232,3220,0
2.02080,-0.50187,-2.73082,0.47649,2.73082,3220,0
2.02920,-0.50588,-2.79969,0.48050,2.79969,3220,0
2.07780,-0.53040,-3.18835,0.50502,3.18835,3220,0
2.12920,-0.55592,-3.57587,0.53054,3.57587,3220,0
2.14180,-0.56240,-3.66690,0.53702,3.66690,3220,0
2.21380,-0.59832,-4.16487,0.57293,4.16487,3220,0
2.22920,-0.60581,-4.26768,0.58043,4.26768,3220,0
2.28580,-0.63438,-4.70599,0.60900,4.70599,3220,0
2.32920,-0.65591,-5.00328,0.63053,5.00328,3220,0
2.35680,-0.66990,-5.21939,0.64452,5.21939,3220,0
2.42280,-0.70288,-5.69195,0.67750,5.69196,3220,0
2.42920,-0.70588,-5.73966,0.68050,5.73966,3220,0
2.48480,-0.73395,-6.12948,0.70857,6.12948,3220,0
2.52920,-0.75593,-6.51532,0.73055,6.51532,3220,0
2.53780,-0.76044,-6.59656,0.73506,6.59656,3220,0
2.55780,-0.77046,-6.75919,0.74508,6.75919,3220,0
2.59880,-0.79536,-7.04655,0.76998,7.04655,3220,0
2.62880,-0.82413,-7.49338,0.79875,7.49338,3220,0
2.62920,-0.82413,-7.49338,0.79875,7.49338,3220,0
2.66280,-0.85990,-8.04839,0.83452,8.04839,3220,0
2.68780,-0.88589,-8.45231,0.86051,8.45231,3220,0
2.72880,-0.92797,-9.08659,0.90259,9.08659,3220,0
2.72920,-0.92797,-9.08659,0.90259,9.08659,3220,0
2.75980,-0.95946,-9.58717,0.93408,9.58717,3220,0
2.78480,-0.98483,-9.96322,0.95945,9.96322,3220,0
2.81980,-1.02022,-10.49151,0.99484,10.49151,3220,0
2.82920,-1.02933,-10.63325,1.00395,10.63325,3220,0
2.85080,-1.05155,-10.96667,1.02617,10.96667,3220,0
2.88680,-1.08777,-11.42173,1.06239,11.42173,3220,0
2.92920,-1.12998,-12.02857,1.10460,12.02857,22476,0
2.93980,-1.14103,-12.16682,1.11565,12.16682,22476,0
2.97080,-1.17220,-12.54930,1.14682,12.54930,22476,0
3.01680,-1.21842,-13.13522,1.19304,13.13522,22476,0
3.02920,-1.23047,-13.28522,1.20509,13.28522,22476,0
3.04780,-1.24958,-13.54622,1.22420,13.54622,22476,0
3.07880,-1.28076,-13.99337,1.25538,13.99337,22476,0
