Text Inputs : Specimen label,"Long Plate 1 T6"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
0.00000,-0.02552,-0.00599,0.00000,0.00599,12835,0
0.00180,-0.02552,-0.00631,0.00000,0.00631,12835,0
0.06080,-0.02552,-0.02972,0.00000,0.02972,12835,0
0.06380,-0.02552,-0.02949,0.00000,0.02949,12835,0
0.10000,-0.02552,-0.01952,0.00000,0.01952,12835,0
0.15780,-0.02552,-0.01212,0.00000,0.01212,12835,0
0.16180,-0.02552,-0.01955,0.00000,0.01955,12835,0
0.19980,-0.02552,-0.03687,0.00000,0.03687,12835,0
0.20000,-0.02552,-0.03687,0.00000,0.03687,12835,0
0.20780,-0.02552,-0.04705,0.00000,0.04705,12835,0
0.21180,-0.02552,-0.04749,0.00000,0.04749,12835,0
0.21980,-0.02552,-0.05944,0.00000,0.05944,12835,0
0.22380,-0.02552,-0.05750,0.00000,0.05750,12835,0
0.23780,-0.02552,-0.06063,0.00000,0.06063,12835,0
0.28280,-0.02552,-0.01620,0.00000,0.01620,12835,0
0.28580,-0.02552,-0.01998,0.00000,0.01998,12835,0
0.30000,-0.02552,-0.02516,0.00000,0.02516,12835,0
0.33680,-0.02552,-0.04932,0.00000,0.04932,12835,0
0.34480,-0.02552,-0.06439,0.00000,0.06439,12835,0
0.36080,-0.02552,-0.04915,0.00000,0.04915,12835,0
0.36380,-0.02552,-0.04735,0.00000,0.04735,12835,0
0.39680,-0.02552,-0.02021,0.00000,0.02021,12835,0
0.40000,-0.02552,-0.02324,0.00000,0.02324,12835,0
0.40480,-0.02552,-0.02741,0.00000,0.02741,12835,0
0.40880,-0.02552,-0.02930,0.00000,0.02930,12835,0
0.41780,-0.02552,-0.03971,0.00000,0.03971,12835,0
0.54820,-0.02552,-0.04976,0.00000,0.04976,12835,0
0.55380,-0.02552,-0.05233,0.00000,0.05233,12835,0
0.59980,-0.02552,-0.02526,0.00000,0.02526,12835,0
0.62180,-0.02552,-0.07361,0.00000,0.07361,12835,0
0.64820,-0.02552,-0.03045,0.00000,0.03045,12835,0
0.70380,-0.02552,-0.02342,0.00000,0.02342,12835,0
0.71180,-0.02552,-0.02503,0.00000,0.02503,12835,0
0.74820,-0.02552,-0.05388,0.00000,0.05388,12835,0
0.84820,-0.02552,0.00038,0.00000,-0.00038,12835,0
0.85380,-0.02552,0.00348,0.00000,-0.00348,12835,0
0.86480,-0.02552,-0.01268,0.00000,0.01268,12835,0
0.91280,-0.02552,0.00930,0.00000,-0.00930,12835,0
0.92780,-0.02552,-0.00328,0.00000,0.00328,12835,0
0.94820,-0.02552,-0.02216,0.00000,0.02216,12835,0
0.97780,-0.02552,-0.02853,0.00000,0.02853,3220,0
0.98780,-0.02552,-0.03526,0.00000,0.03526,3220,0
1.02680,-0.02552,-0.01699,0.00000,0.01699,3220,0
1.02880,-0.02552,-0.01957,0.00000,0.01957,3220,0
1.04180,-0.02555,-0.04451,0.00003,0.04451,3220,0
1.04480,-0.02561,-0.04575,0.00009,0.04575,3220,0
1.04780,-0.02572,-0.04805,0.00020,0.04805,3220,0
1.04820,-0.02572,-0.04805,0.00020,0.04805,3220,0
1.06980,-0.02940,-0.04622,0.00388,0.04622,3220,0
1.07980,-0.03303,-0.05430,0.00751,0.05430,3220,0
1.08780,-0.03663,-0.06017,0.01111,0.06017,3220,0
1.09580,-0.04067,-0.07453,0.01515,0.07453,3220,0
1.14820,-0.06933,-0.03272,0.04381,0.03272,3220,0
1.15880,-0.07524,-0.02914,0.04972,0.02914,3220,0
1.16180,-0.07684,-0.03358,0.05132,0.03358,3220,0
1.18380,-0.08848,-0.05588,0.06296,0.05588,3220,0
1.19180,-0.09270,-0.06091,0.06718,0.06091,3220,0
1.24820,-0.12187,-0.03263,0.09635,0.03263,3220,0
1.27380,-0.13526,-0.01466,0.10974,0.01466,3220,0
1.28180,-0.13936,-0.02754,0.11384,0.02754,3220,0
1.31480,-0.15624,-0.04462,0.13072,0.04462,3220,0
1.31780,-0.15778,-0.04787,0.13225,0.04787,3220,0
1.34580,-0.17210,-0.03057,0.14658,0.03057,3220,0
1.34820,-0.17313,-0.03176,0.14761,0.03176,3220,0
1.35380,-0.17622,-0.03647,0.15070,0.03647,3220,0
1.40580,-0.20280,-0.00234,0.17728,0.00234,3220,0
1.41380,-0.20686,-0.01971,0.18134,0.01971,3220,0
1.42380,-0.21193,-0.02865,0.18641,0.02865,3220,0
1.43180,-0.21596,-0.03893,0.19044,0.03893,3220,0
1.44180,-0.22100,-0.03673,0.19548,0.03673,3220,0
1.44820,-0.22402,-0.04564,0.19850,0.04564,3220,0
1.45380,-0.22705,-0.05274,0.20153,0.05274,3220,0
1.45980,-0.23007,-0.04827,0.20455,0.04827,3220,0
1.46280,-0.23158,-0.05018,0.20606,0.05018,3220,0
1.46580,-0.23308,-0.05405,0.20756,0.05405,3220,0
1.47180,-0.23610,-0.06082,0.21058,0.06082,3220,0
1.48380,-0.24214,-0.04261,0.21662,0.04261,3220,0
1.49180,-0.24615,-0.03879,0.22063,0.03879,3220,0
1.52380,-0.26217,-0.03851,0.23665,0.03851,3220,0
1.53180,-0.26617,-0.04517,0.24065,0.04517,3220,0
1.54820,-0.27417,-0.02957,0.24865,0.02957,3220,0
1.64820,-0.32440,-0.01662,0.29888,0.01662,3220,0
1.69180,-0.34652,-0.00798,0.32100,0.00798,3220,0
1.70180,-0.35152,-0.02786,0.32600,0.02786,3220,0
1.71580,-0.35853,-0.02266,0.33301,0.02266,3220,0
1.72180,-0.36154,-0.03742,0.33601,0.03742,3220,0
1.74820,-0.37455,-0.01875,0.34903,0.01875,3220,0
1.77580,-0.38855,-0.01384,0.36303,0.01384,3220,0
1.78380,-0.39255,-0.03788,0.36703,0.03788,3220,0
1.84820,-0.42458,-0.03064,0.39906,0.03064,3220,0
1.87380,-0.43759,-0.01548,0.41207,0.01548,3220,0
1.88180,-0.44160,-0.01985,0.41608,0.01985,3220,0
1.92580,-0.46365,-0.04891,0.43813,0.04891,3220,0
1.94820,-0.47467,-0.16564,0.44915,0.16564,3220,0
1.96380,-0.48270,-0.30003,0.45718,0.30003,3220,0
1.97180,-0.48672,-0.39277,0.46119,0.39277,3220,0
1.97480,-0.48822,-0.42732,0.46270,0.42731,3220,0
