Text Inputs : Specimen label,"Long Plate 4 T1"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
0.00000,-0.02614,0.03505,0.00000,-0.03505,12835,0
0.00180,-0.02614,0.03647,0.00000,-0.03647,12835,0
0.00280,-0.02614,0.03763,0.00000,-0.03763,12835,0
0.00980,-0.02614,0.02803,0.00000,-0.02803,12835,0
0.01380,-0.02614,0.02930,0.00000,-0.02930,12835,0
0.01880,-0.02614,0.03382,0.00000,-0.03382,12835,0
0.01980,-0.02614,0.03474,0.00000,-0.03474,12835,0
0.02380,-0.02614,0.03903,0.00000,-0.03903,12835,0
0.02580,-0.02614,0.04149,0.00000,-0.04149,12835,0
0.02680,-0.02614,0.04332,0.00000,-0.04332,12835,0
0.02880,-0.02614,0.04680,0.00000,-0.04680,12835,0
0.02980,-0.02614,0.04812,0.00000,-0.04812,12835,0
0.03180,-0.02614,0.04946,0.00000,-0.04946,12835,0
0.03580,-0.02614,0.04847,0.00000,-0.04847,12835,0
0.03680,-0.02614,0.04862,0.00000,-0.04862,12835,0
0.03880,-0.02614,0.04868,0.00000,-0.04868,12835,0
0.04280,-0.02614,0.05258,0.00000,-0.05258,12835,0
0.04680,-0.02614,0.05630,0.00000,-0.05630,12835,0
0.04880,-0.02614,0.05960,0.00000,-0.05960,12835,0
0.04980,-0.02614,0.06118,0.00000,-0.06118,12835,0
0.05380,-0.02614,0.06710,0.00000,-0.06710,12835,0
0.05780,-0.02614,0.06944,0.00000,-0.06944,12835,0
0.05980,-0.02614,0.07124,0.00000,-0.07124,12835,0
0.06380,-0.02614,0.07186,0.00000,-0.07186,12835,0
0.06480,-0.02614,0.07240,0.00000,-0.07240,12835,0
0.07480,-0.02614,0.06724,0.00000,-0.06724,12835,0
0.07880,-0.02614,0.06330,0.00000,-0.06330,12835,0
0.08880,-0.02614,0.03453,0.00000,-0.03453,12835,0
0.09080,-0.02614,0.03349,0.00000,-0.03349,12835,0
0.09480,-0.02614,0.03106,0.00000,-0.03106,12835,0
0.09680,-0.02614,0.03018,0.00000,-0.03018,12835,0
0.10000,-0.02614,0.02661,0.00000,-0.02661,12835,0
0.10080,-0.02614,0.02618,0.00000,-0.02618,12835,0
0.10480,-0.02614,0.02630,0.00000,-0.02630,12835,0
0.10580,-0.02614,0.02649,0.00000,-0.02649,12835,0
0.10780,-0.02614,0.02588,0.00000,-0.02588,12835,0
0.11180,-0.02614,0.01846,0.00000,-0.01846,12835,0
0.11380,-0.02614,0.01633,0.00000,-0.01633,12835,0
0.11480,-0.02614,0.01573,0.00000,-0.01573,12835,0
0.11580,-0.02614,0.01497,0.00000,-0.01497,12835,0
0.11780,-0.02614,0.01377,0.00000,-0.01377,12835,0
0.11880,-0.02614,0.01368,0.00000,-0.01368,12835,0
0.12380,-0.02614,0.00924,0.00000,-0.00924,12835,0
0.12480,-0.02614,0.00913,0.00000,-0.00913,12835,0
0.12580,-0.02614,0.00948,0.00000,-0.00948,12835,0
0.12780,-0.02614,0.00855,0.00000,-0.00855,12835,0
0.13480,-0.02614,-0.00480,0.00000,0.00480,12835,0
0.13580,-0.02614,-0.00616,0.00000,0.00616,12835,0
0.13780,-0.02614,-0.00673,0.00000,0.00673,12835,0
0.13880,-0.02614,-0.00669,0.00000,0.00669,12835,0
0.14580,-0.02614,-0.00875,0.00000,0.00875,12835,0
0.14680,-0.02614,-0.00855,0.00000,0.00855,12835,0
0.14880,-0.02614,-0.00735,0.00000,0.00735,12835,0
0.15080,-0.02614,-0.00370,0.00000,0.00370,12835,0
0.15180,-0.02614,-0.00178,0.00000,0.00178,12835,0
0.15580,-0.02614,0.00816,0.00000,-0.00816,12835,0
0.15980,-0.02614,0.01629,0.00000,-0.01629,12835,0
0.16180,-0.02614,0.02081,0.00000,-0.02081,12835,0
0.16580,-0.02614,0.02569,0.00000,-0.02569,12835,0
0.16680,-0.02614,0.02676,0.00000,-0.02676,12835,0
0.16880,-0.02614,0.02874,0.00000,-0.02874,12835,0
0.16980,-0.02614,0.02984,0.00000,-0.02984,12835,0
0.17180,-0.02614,0.03167,0.00000,-0.03167,12835,0
0.17280,-0.02614,0.03211,0.00000,-0.03211,12835,0
0.18280,-0.02614,0.01292,0.00000,-0.01292,12835,0
0.18680,-0.02614,0.00676,0.00000,-0.00676,12835,0
0.18880,-0.02614,0.00456,0.00000,-0.00456,12835,0
0.18980,-0.02614,0.00366,0.00000,-0.00366,12835,0
0.19180,-0.02614,0.00224,0.00000,-0.00224,12835,0
0.19280,-0.02614,0.00173,0.00000,-0.00173,12835,0
0.19680,-0.02614,0.00233,0.00000,-0.00233,12835,0
0.19880,-0.02614,0.00684,0.00000,-0.00684,12835,0
0.20000,-0.02614,0.00890,0.00000,-0.00890,12835,0
0.20280,-0.02614,0.01454,0.00000,-0.01454,12835,0
0.20380,-0.02614,0.01648,0.00000,-0.01648,12835,0
0.20780,-0.02614,0.02281,0.00000,-0.02281,12835,0
0.20980,-0.02614,0.02810,0.00000,-0.02810,12835,0
0.21380,-0.02614,0.03783,0.00000,-0.03783,12835,0
0.21580,-0.02614,0.04230,0.00000,-0.04230,12835,0
0.21980,-0.02614,0.04617,0.00000,-0.04617,12835,0
0.22080,-0.02614,0.04686,0.00000,-0.04686,12835,0
0.23380,-0.02614,0.03268,0.00000,-0.03268,12835,0
0.23480,-0.02614,0.03259,0.00000,-0.03259,12835,0
0.23680,-0.02614,0.03297,0.00000,-0.03297,12835,0
0.23780,-0.02614,0.03366,0.00000,-0.03366,12835,0
0.23980,-0.02614,0.03518,0.00000,-0.03518,12835,0
0.24080,-0.02614,0.03580,0.00000,-0.03580,12835,0
0.24480,-0.02614,0.03553,0.00000,-0.03553,12835,0
0.24680,-0.02614,0.03617,0.00000,-0.03617,12835,0
0.25080,-0.02614,0.03665,0.00000,-0.03665,12835,0
0.25280,-0.02614,0.03883,0.00000,-0.03883,12835,0
0.25380,-0.02614,0.04003,0.00000,-0.04003,12835,0
0.25780,-0.02614,0.04805,0.00000,-0.04805,12835,0
0.26780,-0.02614,0.05998,0.00000,-0.05998,12835,0
0.26980,-0.02614,0.06217,0.00000,-0.06217,12835,0
0.27380,-0.02614,0.06015,0.00000,-0.06015,12835,0
0.27480,-0.02614,0.05968,0.00000,-0.05968,12835,0
0.27680,-0.02614,0.05801,0.00000,-0.05801,12835,0
0.27880,-0.02614,0.05711,0.00000,-0.05711,12835,0
0.27980,-0.02614,0.05716,0.00000,-0.05716,12835,0
0.28080,-0.02614,0.05698,0.00000,-0.05698,12835,0
0.29680,-0.02614,0.01134,0.00000,-0.01134,12835,0
0.29780,-0.02614,0.00856,0.00000,-0.00856,12835,0
0.30000,-0.02614,0.00178,0.00000,-0.00178,12835,0
0.30580,-0.02614,-0.01495,0.00000,0.01495,12835,0
0.30680,-0.02614,-0.01631,0.00000,0.01631,12835,0
0.30880,-0.02614,-0.01769,0.00000,0.01769,12835,0
0.31280,-0.02614,-0.01298,0.00000,0.01298,12835,0
0.31680,-0.02614,-0.00578,0.00000,0.00578,12835,0
0.31880,-0.02614,-0.00205,0.00000,0.00205,12835,0
0.32280,-0.02614,0.00217,0.00000,-0.00217,12835,0
0.32380,-0.02614,0.00304,0.00000,-0.00304,12835,0
0.32780,-0.02614,0.00286,0.00000,-0.00286,12835,0
0.32980,-0.02614,0.00332,0.00000,-0.00332,12835,0
0.33380,-0.02614,0.00123,0.00000,-0.00123,12835,0
0.33480,-0.02614,0.00115,0.00000,-0.00115,12835,0
0.33680,-0.02614,0.00066,0.00000,-0.00066,12835,0
0.34380,-0.02614,0.01524,0.00000,-0.01524,12835,0
0.34480,-0.02614,0.01802,0.00000,-0.01802,12835,0
0.34680,-0.02614,0.02449,0.00000,-0.02449,12835,0
0.35380,-0.02614,0.03907,0.00000,-0.03907,12835,0
0.35880,-0.02614,0.04767,0.00000,-0.04767,12835,0
0.35980,-0.02614,0.04929,0.00000,-0.04929,12835,0
0.36080,-0.02614,0.05068,0.00000,-0.05068,12835,0
0.36480,-0.02614,0.05379,0.00000,-0.05379,12835,0
0.36680,-0.02614,0.05541,0.00000,-0.05541,12835,0
0.37080,-0.02614,0.05735,0.00000,-0.05735,12835,0
0.37280,-0.02614,0.05799,0.00000,-0.05799,12835,0
0.37680,-0.02614,0.05509,0.00000,-0.05509,12835,0
0.37780,-0.02614,0.05454,0.00000,-0.05454,12835,0
0.38280,-0.02614,0.04277,0.00000,-0.04277,12835,0
0.38380,-0.02614,0.04095,0.00000,-0.04095,12835,0
0.38780,-0.02614,0.03725,0.00000,-0.03725,12835,0
0.38980,-0.02614,0.03950,0.00000,-0.03950,12835,0
0.39380,-0.02614,0.03460,0.00000,-0.03460,12835,0
0.39480,-0.02614,0.03263,0.00000,-0.03263,12835,0
0.39980,-0.02614,0.02082,0.00000,-0.02082,12835,0
0.40000,-0.02614,0.02082,0.00000,-0.02082,12835,0
0.40380,-0.02614,0.02077,0.00000,-0.02077,12835,0
0.41080,-0.02614,0.00757,0.00000,-0.00757,12835,0
0.41280,-0.02614,0.00437,0.00000,-0.00437,12835,0
0.42480,-0.02614,-0.02166,0.00000,0.02166,12835,0
0.42680,-0.02614,-0.02353,0.00000,0.02353,12835,0
0.43680,-0.02614,-0.02714,0.00000,0.02714,12835,0
0.43780,-0.02614,-0.02655,0.00000,0.02655,12835,0
0.43980,-0.02614,-0.02537,0.00000,0.02537,12835,0
0.44080,-0.02614,-0.02436,0.00000,0.02436,12835,0
0.57220,-0.02614,0.02081,0.00000,-0.02081,12835,0
0.57380,-0.02614,0.02280,0.00000,-0.02280,12835,0
0.57480,-0.02614,0.02349,0.00000,-0.02349,12835,0
0.58680,-0.02614,0.01911,0.00000,-0.01911,12835,0
0.58880,-0.02614,0.02226,0.00000,-0.02226,12835,0
0.59280,-0.02614,0.02795,0.00000,-0.02795,12835,0
0.59380,-0.02614,0.02942,0.00000,-0.02942,12835,0
0.60380,-0.02614,0.02685,0.00000,-0.02685,12835,0
0.60480,-0.02614,0.02758,0.00000,-0.02758,12835,0
0.61680,-0.02614,0.02732,0.00000,-0.02732,12835,0
0.61880,-0.02614,0.03047,0.00000,-0.03047,12835,0
0.62280,-0.02614,0.03354,0.00000,-0.03354,12835,0
0.62380,-0.02614,0.03426,0.00000,-0.03426,12835,0
0.62780,-0.02614,0.03576,0.00000,-0.03576,12835,0
0.62980,-0.02614,0.03806,0.00000,-0.03806,12835,0
0.63380,-0.02614,0.04117,0.00000,-0.04117,12835,0
0.63480,-0.02614,0.04224,0.00000,-0.04224,12835,0
0.63880,-0.02614,0.04712,0.00000,-0.04712,12835,0
0.64080,-0.02614,0.04891,0.00000,-0.04891,12835,0
0.64680,-0.02614,0.04413,0.00000,-0.04413,12835,0
0.64880,-0.02614,0.04418,0.00000,-0.04418,12835,0
0.64980,-0.02614,0.04428,0.00000,-0.04428,12835,0
0.65680,-0.02614,0.05958,0.00000,-0.05958,12835,0
0.65780,-0.02614,0.06324,0.00000,-0.06324,12835,0
0.65980,-0.02614,0.06967,0.00000,-0.06967,12835,0
0.66880,-0.02614,0.06450,0.00000,-0.06450,12835,0
0.67220,-0.02614,0.06041,0.00000,-0.06041,12835,0
0.67280,-0.02614,0.05862,0.00000,-0.05862,12835,0
0.67680,-0.02614,0.04878,0.00000,-0.04878,12835,0
0.67880,-0.02614,0.04458,0.00000,-0.04458,12835,0
0.68780,-0.02614,0.03045,0.00000,-0.03045,12835,0
0.68980,-0.02614,0.03072,0.00000,-0.03072,12835,0
0.69080,-0.02614,0.03086,0.00000,-0.03086,12835,0
0.69180,-0.02614,0.03088,0.00000,-0.03088,12835,0
0.69580,-0.02614,0.03087,0.00000,-0.03087,12835,0
0.69680,-0.02614,0.03080,0.00000,-0.03080,12835,0
0.69880,-0.02614,0.03012,0.00000,-0.03012,12835,0
0.70280,-0.02614,0.02959,0.00000,-0.02959,12835,0
0.70680,-0.02614,0.02204,0.00000,-0.02204,12835,0
0.70780,-0.02614,0.02000,0.00000,-0.02000,12835,0
0.71780,-0.02614,0.00315,0.00000,-0.00315,12835,0
0.71880,-0.02614,0.00303,0.00000,-0.00303,12835,0
0.73080,-0.02614,-0.01585,0.00000,0.01585,12835,0
0.73780,-0.02614,0.00288,0.00000,-0.00288,12835,0
0.74180,-0.02614,0.02171,0.00000,-0.02171,12835,0
0.74580,-0.02614,0.04252,0.00000,-0.04252,12835,0
0.74780,-0.02614,0.05079,0.00000,-0.05079,12835,0
0.74880,-0.02614,0.05459,0.00000,-0.05459,12835,0
0.76080,-0.02614,0.07143,0.00000,-0.07143,12835,0
0.76480,-0.02614,0.08102,0.00000,-0.08102,12835,0
0.76580,-0.02614,0.08384,0.00000,-0.08384,12835,0
0.76780,-0.02614,0.08854,0.00000,-0.08854,12835,0
0.76880,-0.02614,0.09020,0.00000,-0.09020,12835,0
0.77220,-0.02614,0.09335,0.00000,-0.09335,12835,0
0.77280,-0.02614,0.09368,0.00000,-0.09368,12835,0
0.77980,-0.02614,0.07500,0.00000,-0.07500,12835,0
0.78080,-0.02614,0.07188,0.00000,-0.07188,12835,0
0.78480,-0.02614,0.05693,0.00000,-0.05693,12835,0
0.78580,-0.02614,0.05358,0.00000,-0.05358,12835,0
0.79580,-0.02614,0.02258,0.00000,-0.02258,12835,0
0.79680,-0.02614,0.02124,0.00000,-0.02124,12835,0
0.79880,-0.02614,0.01874,0.00000,-0.01874,12835,0
0.80480,-0.02614,0.02354,0.00000,-0.02354,12835,0
0.81980,-0.02614,0.01861,0.00000,-0.01861,12835,0
0.82380,-0.02614,0.02710,0.00000,-0.02710,12835,0
0.83080,-0.02614,0.03521,0.00000,-0.03521,12835,0
0.84280,-0.02614,0.06800,0.00000,-0.06800,12835,0
0.84380,-0.02614,0.07172,0.00000,-0.07172,12835,0
0.84780,-0.02614,0.08256,0.00000,-0.08256,12835,0
0.85680,-0.02614,0.07837,0.00000,-0.07837,12835,0
0.85880,-0.02614,0.07779,0.00000,-0.07779,12835,0
0.86480,-0.02614,0.06954,0.00000,-0.06954,12835,0
0.86680,-0.02614,0.06695,0.00000,-0.06695,12835,0
0.86780,-0.02614,0.06637,0.00000,-0.06637,12835,0
0.86980,-0.02614,0.06511,0.00000,-0.06511,12835,0
0.87220,-0.02614,0.06191,0.00000,-0.06191,12835,0
0.87880,-0.02614,0.04252,0.00000,-0.04252,12835,0
0.88280,-0.02614,0.03578,0.00000,-0.03578,12835,0
0.89180,-0.02614,0.01420,0.00000,-0.01420,12835,0
0.89280,-0.02614,0.01201,0.00000,-0.01201,12835,0
0.89980,-0.02614,0.00039,0.00000,-0.00039,12835,0
0.90080,-0.02614,-0.00015,0.00000,0.00015,12835,0
0.90480,-0.02614,-0.00208,0.00000,0.00208,12835,0
0.90680,-0.02614,-0.00042,0.00000,0.00042,12835,0
0.90780,-0.02614,0.00066,0.00000,-0.00066,12835,0
0.91180,-0.02614,0.00490,0.00000,-0.00490,12835,0
0.91580,-0.02614,0.00564,0.00000,-0.00564,12835,0
0.91680,-0.02614,0.00587,0.00000,-0.00587,12835,0
0.92880,-0.02614,-0.00200,0.00000,0.00200,12835,0
0.93280,-0.02614,0.00403,0.00000,-0.00403,12835,0
0.93380,-0.02614,0.00623,0.00000,-0.00623,12835,0
0.93580,-0.02614,0.01093,0.00000,-0.01093,12835,0
0.93680,-0.02614,0.01376,0.00000,-0.01376,12835,0
0.93880,-0.02614,0.01888,0.00000,-0.01888,12835,0
0.94480,-0.02614,0.01480,0.00000,-0.01480,12835,0
0.94880,-0.02614,0.01499,0.00000,-0.01499,12835,0
0.95280,-0.02614,0.01557,0.00000,-0.01557,12835,0
0.95680,-0.02614,0.01796,0.00000,-0.01796,12835,0
0.96380,-0.02614,0.02203,0.00000,-0.02203,12835,0
0.96480,-0.02614,0.02264,0.00000,-0.02264,12835,0
0.97220,-0.02614,0.02966,0.00000,-0.02966,12835,0
0.97680,-0.02614,0.03287,0.00000,-0.03287,12835,0
0.97880,-0.02614,0.03738,0.00000,-0.03738,12835,0
0.97980,-0.02614,0.03945,0.00000,-0.03945,12835,0
0.98580,-0.02614,0.05355,0.00000,-0.05355,12835,0
